candidate,reference_frame,bit,center_sample,reference,received,power_1200,power_2200,soft_value,confidence,timing_correction,decision_ratio
1,1,92,452427.216165,0,0,1.590720760e-3,9.285100941e-6,-0.99783919,0.99783919,0.000000,5.39679131
1,1,93,452907.315997,0,0,1.305445414e-3,2.633045280e-5,-0.99255313,0.99255313,0.000000,5.39679131
1,1,94,453387.415829,1,0,3.899693917e-4,7.487191912e-4,-0.47519118,0.47519118,0.000000,5.39679131
1,1,95,453867.515662,0,0,2.510993833e-4,3.788739190e-4,-0.56300709,0.56300709,0.000000,5.39679131
1,1,96,454347.615494,0,0,1.043950661e-3,2.020285484e-4,-0.93076487,0.93076487,0.000000,5.39679131
1,1,97,454827.715326,0,0,1.160204552e-3,5.376480565e-5,-0.98297275,0.98297275,0.000000,5.39679131
1,1,98,455307.815159,1,1,1.051450080e-4,6.642037898e-4,0.07855979,0.07855979,0.000000,5.39679131
1,1,99,455787.914991,0,0,5.384623364e-4,3.336028526e-4,-0.79404509,0.79404509,0.000000,5.39679131
1,1,100,456268.014823,1,1,1.431154318e-4,1.529262068e-3,0.32885355,0.32885355,0.000000,5.39679131
1,1,101,456748.114656,0,0,5.171451133e-4,9.652351655e-4,-0.48605208,0.48605208,0.000000,5.39679131
1,1,102,457228.214488,1,1,2.263059531e-5,1.560702844e-3,0.85484903,0.85484903,0.000000,5.39679131
1,1,103,457708.314320,1,1,7.068538520e-5,3.187247991e-3,0.78621241,0.78621241,0.000000,5.39679131
1,1,104,458188.414153,1,1,1.305076182e-5,2.051134493e-3,0.93360356,0.93360356,0.000000,5.39679131
1,1,105,458668.513985,1,1,1.375928050e-5,1.759935524e-3,0.91903139,0.91903139,0.000000,5.39679131
1,1,106,459152.631005,0,0,9.818755726e-4,4.434546509e-4,-0.84555163,0.84555163,4.010504,5.39679131
1,1,107,459632.744206,0,0,2.661445547e-3,3.235932345e-4,-0.95593432,0.95593432,0.000000,5.39679131
1,1,108,460112.857407,1,0,1.010526348e-3,8.527340726e-4,-0.72956266,0.72956266,0.000000,5.39679131
1,1,109,460592.970607,0,0,8.186461779e-4,7.987618927e-4,-0.69377467,0.69377467,0.000000,5.39679131
1,1,110,461073.083808,1,0,6.932002862e-4,1.562479555e-3,-0.41077828,0.41077828,0.000000,5.39679131
1,1,111,461553.197009,1,1,1.366854512e-4,2.839160202e-3,0.58753182,0.58753182,0.000000,5.39679131
1,1,112,462033.310209,0,0,6.667569549e-4,4.055716302e-4,-0.79741271,0.79741271,0.000000,5.39679131
1,1,113,462513.423410,0,0,2.565046476e-3,2.048021189e-4,-0.97084215,0.97084215,0.000000,5.39679131
1,1,114,462993.536611,0,0,2.802817877e-3,1.648728407e-4,-0.97843544,0.97843544,0.000000,5.39679131
