candidate,reference_frame,bit,center_sample,reference,received,power_1200,power_2200,soft_value,confidence,timing_correction,decision_ratio
0,0,95,125518.866845,1,1,4.875742070e-4,3.085761233e-3,0.95372839,0.95372839,0.000000,3.14400059
0,0,96,125998.854979,0,0,6.692354470e-4,7.228982044e-4,-0.97328146,0.97328146,0.000000,3.14400059
0,0,97,126478.843114,0,0,1.480913357e-3,3.707837212e-4,-0.99528889,0.99528889,0.000000,3.14400059
0,0,98,126958.831248,1,1,4.062663765e-4,2.811638369e-3,0.91506625,0.91506625,0.000000,3.14400059
0,0,99,127438.819383,0,0,5.623501353e-4,8.232729064e-4,-0.99385256,0.99385256,0.000000,3.14400059
0,0,100,127918.807517,1,1,4.400223922e-4,4.938687749e-3,0.95600761,0.95600761,0.000000,3.14400059
0,0,101,128398.795652,0,0,1.125992005e-3,1.169160360e-3,-0.98295031,0.98295031,0.000000,3.14400059
0,0,102,128878.783786,1,1,1.575385793e-4,6.407860307e-3,0.94920656,0.94920656,0.000000,3.14400059
0,0,103,129358.771921,1,1,1.207616595e-4,5.561801020e-3,0.95467584,0.95467584,0.000000,3.14400059
0,0,104,129838.760055,1,1,5.026029038e-5,5.890420861e-3,0.91913534,0.91913534,0.000000,3.14400059
0,0,105,130318.748190,1,1,9.617866506e-5,6.136585943e-3,0.92685571,0.92685571,0.000000,3.14400059
0,0,106,130798.736324,0,0,1.191822683e-3,1.984082782e-4,-0.96251869,0.96251869,0.000000,3.14400059
0,0,107,131278.724459,0,0,3.183209914e-3,4.827858679e-4,-0.92572940,0.92572940,0.000000,3.14400059
0,0,108,131758.712593,1,1,1.074745589e-3,4.511464210e-3,0.94063566,0.94063566,0.000000,3.14400059
0,0,109,132238.700728,0,0,1.363597169e-3,9.039708400e-4,-0.96492683,0.96492683,0.000000,3.14400059
0,0,110,132718.688862,1,1,8.074065597e-4,5.478067725e-3,0.98294045,0.98294045,0.000000,3.14400059
0,0,111,133198.676997,1,1,2.460364707e-4,5.787469577e-3,0.96618831,0.96618831,0.000000,3.14400059
0,0,112,133678.665131,0,0,1.024534566e-3,2.870721693e-4,-0.99292332,0.99292332,0.000000,3.14400059
0,0,113,134158.653266,0,0,3.320818562e-3,2.296600134e-4,-0.97741367,0.97741367,0.000000,3.14400059
0,0,114,134638.641400,0,0,3.780399810e-3,1.377460972e-4,-0.88817105,0.88817105,0.000000,3.14400059
0,0,115,135118.629535,0,0,4.433460361e-3,1.728412970e-4,-0.93989102,0.93989102,0.000000,3.14400059
0,0,116,135598.617669,1,1,1.296592932e-3,3.260466216e-3,0.95235673,0.95235673,0.000000,3.14400059
0,0,117,136078.605804,1,1,1.689711616e-4,5.068916807e-3,0.96702669,0.96702669,0.000000,3.14400059
0,0,118,136558.593938,1,1,7.758657244e-5,4.853648613e-3,0.96086664,0.96086664,0.000000,3.14400059
0,0,119,137038.582073,0,0,2.903765034e-4,2.627774828e-4,-0.93212103,0.93212103,0.000000,3.14400059
0,0,120,137518.570207,0,0,1.745490205e-3,2.088818886e-4,-0.98785652,0.98785652,0.000000,3.14400059
0,0,121,137998.558342,0,0,2.274570694e-3,2.195303384e-4,-0.94850115,0.94850115,0.000000,3.14400059
0,0,122,138478.546476,1,1,7.021728277e-4,3.155796254e-3,0.95095678,0.95095678,0.000000,3.14400059
0,0,123,138958.534611,1,1,1.271107466e-4,4.585782009e-3,0.95344540,0.95344540,0.000000,3.14400059
0,0,124,139438.522745,1,1,1.062279187e-5,5.241435851e-3,0.97234133,0.97234133,0.000000,3.14400059
0,0,125,139918.510880,1,1,8.051873672e-5,5.792431112e-3,0.98496855,0.98496855,0.000000,3.14400059
0,0,126,140398.499014,1,1,8.158769042e-5,5.695730109e-3,0.94852864,0.94852864,0.000000,3.14400059
0,0,127,140878.487149,0,0,9.060344722e-4,4.312235256e-4,-0.99413899,0.99413899,0.000000,3.14400059
0,0,128,141358.475283,0,0,2.495787623e-3,1.951588622e-4,-0.96870961,0.96870961,0.000000,3.14400059
0,0,129,141838.463418,0,0,3.658529644e-3,7.653116459e-5,-0.98470676,0.98470676,0.000000,3.14400059
0,0,130,142318.451552,0,0,3.528537171e-3,4.121035473e-6,-0.96237107,0.96237107,0.000000,3.14400059
0,0,131,142798.439687,0,0,4.376500694e-3,6.356511715e-6,-0.97689099,0.97689099,0.000000,3.14400059
0,0,132,143278.427821,0,0,3.760212307e-3,1.391851946e-6,-0.94638263,0.94638263,0.000000,3.14400059
0,0,133,143758.415956,0,0,3.403808080e-3,1.559801466e-5,-0.98022210,0.98022210,0.000000,3.14400059
0,0,134,144238.404090,0,0,2.349832303e-3,4.921992168e-7,-0.98944926,0.98944926,0.000000,3.14400059
0,0,135,144718.392225,0,0,2.313281882e-3,6.085279292e-6,-0.99078054,0.99078054,0.000000,3.14400059
0,0,136,145198.380359,0,0,2.334504775e-3,1.123633447e-4,-0.96403616,0.96403616,0.000000,3.14400059
0,0,137,145678.368494,0,0,1.420106056e-3,3.376152688e-5,-0.90238771,0.90238771,0.000000,3.14400059
0,0,138,146158.356628,0,0,1.629150005e-3,6.348032436e-7,-0.95483092,0.95483092,0.000000,3.14400059
0,0,139,146638.344763,0,0,1.589692381e-3,7.731030003e-6,-0.94742027,0.94742027,0.000000,3.14400059
0,0,140,147118.332897,0,0,1.720650525e-3,3.011721411e-6,-0.97879539,0.97879539,0.000000,3.14400059
0,0,141,147598.321032,0,0,1.928438033e-3,1.210150256e-6,-0.98984944,0.98984944,0.000000,3.14400059
0,0,142,148078.309166,0,0,1.949953184e-3,6.426648633e-7,-0.99509514,0.99509514,0.000000,3.14400059
0,0,143,148558.297301,0,0,1.927310019e-3,8.838965039e-7,-0.99435024,0.99435024,0.000000,3.14400059
0,0,144,149038.285435,0,0,1.838326073e-3,1.078479772e-6,-0.98185103,0.98185103,0.000000,3.14400059
0,0,145,149518.273570,0,0,2.076238727e-3,7.391354656e-7,-0.99881277,0.99881277,0.000000,3.14400059
0,0,146,149998.261704,0,0,1.545246340e-3,1.979535245e-6,-0.96638432,0.96638432,0.000000,3.14400059
0,0,147,150478.249839,0,0,1.688560029e-3,5.989808061e-7,-0.98131923,0.98131923,0.000000,3.14400059
0,0,148,150958.237973,0,0,1.700504658e-3,3.181687440e-6,-0.98652374,0.98652374,0.000000,3.14400059
0,0,149,151438.226108,0,0,1.813273641e-3,8.090324561e-7,-0.99750586,0.99750586,0.000000,3.14400059
0,0,150,151918.214242,0,0,1.992716171e-3,6.264970600e-8,-0.99983278,0.99983278,0.000000,3.14400059
0,0,151,152398.202377,0,0,2.373919910e-3,6.753462356e-7,-0.98987119,0.98987119,0.000000,3.14400059
0,0,152,152878.190511,0,0,2.356132194e-3,1.271297923e-7,-0.99129205,0.99129205,0.000000,3.14400059
0,0,153,153358.178646,0,0,2.202150118e-3,3.103157413e-5,-0.98689138,0.98689138,0.000000,3.14400059
0,0,154,153838.166780,1,1,5.412903287e-4,2.710753451e-3,0.86213203,0.86213203,0.000000,3.14400059
0,0,155,154318.154915,1,1,8.963616157e-5,2.679278228e-3,0.86569327,0.86569327,0.000000,3.14400059
0,0,156,154798.143049,1,1,2.060614224e-5,3.757418077e-3,0.91916694,0.91916694,0.000000,3.14400059
0,0,157,155278.131184,0,0,7.188939341e-4,3.502549432e-4,-0.98535246,0.98535246,0.000000,3.14400059
0,0,158,155758.119318,1,1,1.264739116e-4,4.518765212e-3,0.90986687,0.90986687,0.000000,3.14400059
0,0,159,156238.107453,1,1,1.485695558e-5,4.238963335e-3,0.96649312,0.96649312,0.000000,3.14400059
0,0,160,156718.095587,0,0,1.335437267e-3,1.174513340e-4,-0.98922119,0.98922119,0.000000,3.14400059
0,0,161,157198.083722,1,1,8.454923858e-4,4.771152874e-3,0.98943221,0.98943221,0.000000,3.14400059
0,0,162,157678.071856,0,0,1.532433091e-3,7.927532096e-4,-0.88000904,0.88000904,0.000000,3.14400059
0,0,163,158158.059991,1,1,4.528503186e-4,5.884556173e-3,0.91303922,0.91303922,0.000000,3.14400059
0,0,164,158638.048125,0,0,2.773612479e-3,1.363389563e-3,-0.85674507,0.85674507,0.000000,3.14400059
0,0,165,159118.036260,0,0,4.149888129e-3,3.327275732e-4,-0.73399345,0.73399345,0.000000,3.14400059
0,0,166,159598.024394,1,1,1.701524336e-3,3.287949591e-3,0.93931332,0.93931332,0.000000,3.14400059
0,0,167,160078.012529,1,1,1.389774601e-4,3.549042188e-3,0.87208927,0.87208927,0.000000,3.14400059
0,0,168,160558.000663,0,0,1.918729018e-3,5.084536983e-4,-0.93065328,0.93065328,0.000000,3.14400059
0,0,169,161037.988798,1,1,3.842788525e-4,4.143685983e-3,0.93268005,0.93268005,0.000000,3.14400059
0,0,170,161517.976932,0,0,1.418578226e-3,1.612575146e-3,-0.88280870,0.88280870,0.000000,3.14400059
0,0,171,161997.965067,0,0,3.784157274e-3,8.520347213e-4,-0.84564301,0.84564301,0.000000,3.14400059
0,0,172,162477.953201,1,1,1.510306482e-3,3.294077709e-3,0.80298493,0.80298493,0.000000,3.14400059
0,0,173,162957.941336,1,1,1.171945072e-4,4.200941644e-3,0.90263725,0.90263725,0.000000,3.14400059
0,0,174,163437.929470,0,0,1.545911063e-3,9.670816337e-5,-0.93430515,0.93430515,0.000000,3.14400059
0,0,175,163917.917605,0,0,3.223520165e-3,3.009514735e-4,-0.88784976,0.88784976,0.000000,3.14400059
0,0,176,164397.905739,0,0,3.987945517e-3,1.036432788e-4,-0.87940327,0.87940327,0.000000,3.14400059
0,0,177,164877.893874,1,1,1.190183141e-3,3.616507790e-3,0.91999891,0.91999891,0.000000,3.14400059
0,0,178,165357.882008,0,0,1.331508857e-3,1.203186189e-3,-0.91410215,0.91410215,0.000000,3.14400059
0,0,179,165837.870143,1,1,7.662038394e-4,5.477528505e-3,0.87198419,0.87198419,0.000000,3.14400059
0,0,180,166317.858277,0,0,1.088380337e-3,1.003807511e-3,-0.89618992,0.89618992,0.000000,3.14400059
0,0,181,166797.846412,1,1,7.324794631e-5,8.006428413e-3,0.79595181,0.79595181,0.000000,3.14400059
0,0,182,167277.834546,0,0,1.522854222e-3,1.446524391e-3,-0.95153618,0.95153618,0.000000,3.14400059
0,0,183,167757.822681,0,0,2.806634115e-3,2.152780444e-4,-0.90920463,0.90920463,0.000000,3.14400059
0,0,184,168237.810815,0,0,5.081549173e-3,3.054987827e-5,-0.90091217,0.90091217,0.000000,3.14400059
0,0,185,168717.798950,1,1,7.359000215e-4,4.507450466e-3,0.97002743,0.97002743,0.000000,3.14400059
0,0,186,169197.787084,0,0,1.926211097e-3,1.324290290e-3,-0.92093212,0.92093212,0.000000,3.14400059
0,0,187,169677.775219,0,0,2.386930728e-3,5.135465127e-4,-0.93422885,0.93422885,0.000000,3.14400059
0,0,188,170157.763353,0,0,3.397077241e-3,4.470601457e-6,-0.88788118,0.88788118,0.000000,3.14400059
0,0,189,170637.751488,1,1,3.298557764e-4,3.047127541e-3,0.88312287,0.88312287,0.000000,3.14400059
0,0,190,171117.739622,1,1,1.586637176e-4,1.787847840e-3,0.58687129,0.58687129,0.000000,3.14400059
0,0,191,171597.727757,0,0,1.544192479e-3,2.347125381e-4,-0.90888742,0.90888742,0.000000,3.14400059
0,0,192,172077.715891,0,0,3.315327201e-3,2.853948355e-4,-0.89571584,0.89571584,0.000000,3.14400059
0,0,193,172557.704026,0,0,3.444890731e-3,7.077001357e-6,-0.87262638,0.87262638,0.000000,3.14400059
0,0,194,173037.692160,0,0,5.014847547e-3,1.782796203e-6,-0.86869993,0.86869993,0.000000,3.14400059
0,0,195,173517.680295,0,0,7.868249293e-3,1.713054565e-5,-0.73099253,0.73099253,0.000000,3.14400059
0,0,196,173997.668429,0,0,6.586992437e-3,1.152379422e-5,-0.84862937,0.84862937,0.000000,3.14400059
0,0,197,174477.656564,0,0,4.630974008e-3,7.874227838e-6,-0.98532850,0.98532850,0.000000,3.14400059
0,0,198,174957.644698,0,0,3.796617863e-3,4.520265852e-5,-0.97400168,0.97400168,0.000000,3.14400059
0,0,199,175437.632833,1,1,7.988433658e-4,1.737624143e-3,0.51264853,0.51264853,0.000000,3.14400059
0,0,200,175917.620967,0,0,1.076493209e-3,4.523831517e-4,-0.77413004,0.77413004,0.000000,3.14400059
0,0,201,176397.609102,0,0,2.141275231e-3,2.327088038e-4,-0.84515377,0.84515377,0.000000,3.14400059
0,0,202,176877.597236,0,0,2.361541110e-3,8.469490198e-5,-0.90280191,0.90280191,0.000000,3.14400059
0,0,203,177357.585371,0,0,3.076320199e-3,5.466035923e-6,-0.94702317,0.94702317,0.000000,3.14400059
0,0,204,177837.573505,0,0,4.072346762e-3,3.920711301e-6,-0.97687172,0.97687172,0.000000,3.14400059
0,0,205,178317.561640,0,0,4.435224079e-3,1.361338832e-6,-0.97474758,0.97474758,0.000000,3.14400059
0,0,206,178797.549774,0,0,4.321694873e-3,9.272516313e-6,-0.93181565,0.93181565,0.000000,3.14400059
0,0,207,179277.537909,0,0,3.693723835e-3,8.940872597e-6,-0.91622545,0.91622545,0.000000,3.14400059
0,0,208,179757.526043,0,0,3.758962951e-3,1.081362149e-6,-0.98662431,0.98662431,0.000000,3.14400059
0,0,209,180237.514178,0,0,3.183740559e-3,6.231213107e-6,-0.92375288,0.92375288,0.000000,3.14400059
0,0,210,180717.502313,0,0,2.115841051e-3,1.535741325e-6,-0.84701346,0.84701346,0.000000,3.14400059
0,0,211,181197.490447,0,0,1.932124748e-3,1.323714646e-6,-0.87215263,0.87215263,0.000000,3.14400059
0,0,212,181677.478582,0,0,2.109958271e-3,5.560433734e-8,-0.90648453,0.90648453,0.000000,3.14400059
0,0,213,182157.466716,0,0,1.402693506e-3,1.464058544e-6,-0.77041286,0.77041286,0.000000,3.14400059
0,0,214,182637.454851,0,0,1.661150472e-3,2.190143391e-6,-0.85279597,0.85279597,0.000000,3.14400059
0,0,215,183117.442985,0,0,2.321600445e-3,7.636288189e-7,-0.95925254,0.95925254,0.000000,3.14400059
0,0,216,183597.431120,0,0,1.911149494e-3,8.287638826e-8,-0.88656810,0.88656810,0.000000,3.14400059
0,0,217,184077.419254,0,0,2.129283344e-3,1.243639757e-6,-0.93343338,0.93343338,0.000000,3.14400059
0,0,218,184557.407389,0,0,2.137510283e-3,1.050427036e-6,-0.98744407,0.98744407,0.000000,3.14400059
0,0,219,185037.395523,0,0,1.814403306e-3,7.154671030e-7,-0.94138387,0.94138387,0.000000,3.14400059
0,0,220,185517.383658,0,0,1.204829000e-3,9.854315316e-7,-0.84360656,0.84360656,0.000000,3.14400059
0,0,221,185997.371792,0,0,1.479897183e-3,3.179822558e-7,-0.92740527,0.92740527,0.000000,3.14400059
0,0,222,186477.359927,0,0,1.508453460e-3,4.647471979e-7,-0.95530063,0.95530063,0.000000,3.14400059
0,0,223,186957.348061,0,0,1.482326181e-3,4.186702981e-7,-0.96003191,0.96003191,0.000000,3.14400059
0,0,224,187437.336196,0,0,1.491865549e-3,3.516533899e-7,-0.96727545,0.96727545,0.000000,3.14400059
0,0,225,187917.324330,0,0,1.462253754e-3,1.236926419e-6,-0.96054681,0.96054681,0.000000,3.14400059
0,0,226,188397.312465,0,0,1.292678965e-3,2.101293642e-8,-0.95197123,0.95197123,0.000000,3.14400059
0,0,227,188877.300599,0,0,1.414512466e-3,1.927404259e-6,-0.97069162,0.97069162,0.000000,3.14400059
0,0,228,189357.288734,0,0,1.487892538e-3,2.064347654e-7,-0.98757828,0.98757828,0.000000,3.14400059
0,0,229,189837.276868,0,0,1.319666213e-3,1.467734217e-6,-0.97920830,0.97920830,0.000000,3.14400059
0,0,230,190317.265003,0,0,1.058086744e-3,3.164502185e-7,-0.93327283,0.93327283,0.000000,3.14400059
0,0,231,190797.253137,0,0,1.260310008e-3,1.046671520e-6,-0.98245852,0.98245852,0.000000,3.14400059
0,0,232,191277.241272,0,0,1.394950955e-3,1.098950778e-6,-0.99493355,0.99493355,0.000000,3.14400059
0,0,233,191757.229406,0,0,1.330227068e-3,6.820244086e-7,-0.98872894,0.98872894,0.000000,3.14400059
0,0,234,192237.217541,0,0,1.521708089e-3,9.797279825e-7,-0.99549995,0.99549995,0.000000,3.14400059
0,0,235,192717.205675,0,0,1.615001029e-3,1.540813493e-7,-0.99935634,0.99935634,0.000000,3.14400059
0,0,236,193197.193810,0,0,1.563236403e-3,1.833374495e-6,-0.99560996,0.99560996,0.000000,3.14400059
0,0,237,193677.181944,0,0,1.459058518e-3,2.569062761e-7,-0.99894251,0.99894251,0.000000,3.14400059
0,0,238,194157.170079,0,0,1.281057870e-3,1.139130084e-6,-0.98967332,0.98967332,0.000000,3.14400059
