strategy,file_bytes,window,data_loss,feedback_loss,retry_limit,first_seed,trials,successful,failed,completion_rate,receiver_committed,sender_confirmed,data_frames,metadata_frames,control_frames,complete_frames,retransmitted_data,timeouts,retries,retry_exhausted,delivered_frames,unique_data_packets,dropped_frames,crc_rejects,half_duplex_rejects,useful_bytes,on_air_bits,modulation_seconds,guard_seconds,elapsed_seconds,mean_seconds,mean_retransmissions,mean_control_frames,goodput_bytes_per_second,attempted_throughput_bits_per_second,overhead_fraction,timeout_ms,turnaround_ms,delay_ms,jitter_ms,corruption,duplication
one_way,1024,0,0.000000,0.000000,8,1,1000,1000,0,1.000000,1000,0,4000,1000,0,0,0,0,0,0,5000,4000,0,0,0,1024000,9632000,96320.000,1200.000,97520.000,97.520000,0.000000,0.000000,10.500410,98.769483,0.149502,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.000000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,11000,1000,0,0,0,0,15000,4000,0,0,0,1024000,13304000,133040.000,11400.000,142540.000,142.540000,0.000000,11.000000,7.183948,93.335204,0.384245,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.000000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5000,1000,0,0,0,0,9000,4000,0,0,0,1024000,11432000,114320.000,5400.000,118960.000,118.960000,0.000000,5.000000,8.607935,96.099529,0.283415,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.000000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5000,1000,0,0,0,0,9000,4000,0,0,0,1024000,11432000,114320.000,5400.000,118960.000,118.960000,0.000000,5.000000,8.607935,96.099529,0.283415,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.000000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5000,1000,0,0,0,0,9000,4000,0,0,0,1024000,11432000,114320.000,5400.000,118960.000,118.960000,0.000000,5.000000,8.607935,96.099529,0.283415,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.000000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,11138,1011,0,96,96,0,15042,4000,108,0,0,1024000,13349008,133490.080,11538.000,146788.960,146.788960,0.000000,11.138000,6.976001,90.940136,0.386321,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.000000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5036,1004,0,25,25,0,9011,4000,41,0,0,1024000,11444032,114440.320,5436.000,120066.500,120.066500,0.000000,5.036000,8.528607,95.314113,0.284168,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.000000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5036,1004,0,25,25,0,9011,4000,41,0,0,1024000,11444032,114440.320,5436.000,120066.500,120.066500,0.000000,5.036000,8.528607,95.314113,0.284168,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.000000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5036,1004,0,25,25,0,9011,4000,41,0,0,1024000,11444032,114440.320,5436.000,120066.500,120.066500,0.000000,5.036000,8.528607,95.314113,0.284168,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.000000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,11272,1022,0,189,189,0,15083,4000,212,0,0,1024000,13392800,133928.000,11672.000,150905.140,150.905140,0.000000,11.272000,6.785720,88.749793,0.388328,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.000000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5086,1009,0,62,62,0,9024,4000,95,0,0,1024000,11460528,114605.280,5486.000,121704.120,121.704120,0.000000,5.086000,8.413848,94.167133,0.285199,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.000000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5086,1009,0,62,62,0,9024,4000,95,0,0,1024000,11460528,114605.280,5486.000,121704.120,121.704120,0.000000,5.086000,8.413848,94.167133,0.285199,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.000000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5086,1009,0,62,62,0,9024,4000,95,0,0,1024000,11460528,114605.280,5486.000,121704.120,121.704120,0.000000,5.086000,8.413848,94.167133,0.285199,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.000000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,11815,1058,0,548,548,0,15267,4000,594,0,0,1024000,13568632,135686.320,12215.000,166794.480,166.794480,0.000000,11.815000,6.139292,81.349407,0.396255,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.000000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5304,1050,0,201,201,0,9103,4000,254,0,0,1024000,11538080,115380.800,5704.000,127856.260,127.856260,0.000000,5.304000,8.008994,90.242590,0.290003,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.000000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5304,1050,0,201,201,0,9103,4000,254,0,0,1024000,11538080,115380.800,5704.000,127856.260,127.856260,0.000000,5.304000,8.008994,90.242590,0.290003,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.000000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5304,1050,0,201,201,0,9103,4000,254,0,0,1024000,11538080,115380.800,5704.000,127856.260,127.856260,0.000000,5.304000,8.008994,90.242590,0.290003,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.000000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,12772,1115,0,1185,1185,0,15587,4000,1286,0,0,1024000,13876736,138767.360,13172.000,194988.100,194.988100,0.000000,12.772000,5.251603,71.167092,0.409659,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.000000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5675,1108,0,461,461,0,9214,4000,562,0,0,1024000,11666296,116662.960,6075.000,139363.860,139.363860,0.000000,5.675000,7.347672,83.711057,0.297806,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.000000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5675,1108,0,461,461,0,9214,4000,562,0,0,1024000,11666296,116662.960,6075.000,139363.860,139.363860,0.000000,5.675000,7.347672,83.711057,0.297806,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.000000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4000,1000,5675,1108,0,461,461,0,9214,4000,562,0,0,1024000,11666296,116662.960,6075.000,139363.860,139.363860,0.000000,5.675000,7.347672,83.711057,0.297806,40000,300,10,0,0.000000,0.000000
one_way,1024,0,0.010000,0.000000,8,1,1000,956,44,0.956000,956,0,4000,1000,0,0,0,0,0,0,4955,3966,45,0,0,978944,9632000,96320.000,1200.000,97520.000,97.520000,0.000000,0.000000,10.038392,98.769483,0.186924,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.010000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4043,1011,11108,1000,43,0,54,0,15108,4000,54,0,0,1024000,13441408,134414.080,11518.800,144012.360,144.012360,0.043000,11.108000,7.110501,93.335100,0.390540,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.010000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4036,1011,5094,1000,36,0,47,0,9094,4000,47,0,0,1024000,11549360,115493.600,5503.400,120219.140,120.219140,0.036000,5.094000,8.517778,96.069228,0.290697,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.010000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4036,1011,5094,1000,36,0,47,0,9094,4000,47,0,0,1024000,11549360,115493.600,5503.400,120219.140,120.219140,0.036000,5.094000,8.517778,96.069228,0.290697,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.010000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4036,1011,5094,1000,36,0,47,0,9094,4000,47,0,0,1024000,11549360,115493.600,5503.400,120219.140,120.219140,0.036000,5.094000,8.517778,96.069228,0.290697,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.010000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4044,1011,11249,1010,44,97,152,0,15152,4000,164,0,0,1024000,13489320,134893.200,11660.000,148336.040,148.336040,0.044000,11.249000,6.903245,90.937577,0.392705,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.010000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4036,1011,5134,1003,36,28,75,0,9106,4000,91,0,0,1024000,11562352,115623.520,5543.400,121458.420,121.458420,0.036000,5.134000,8.430869,95.195969,0.291494,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.010000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4036,1011,5134,1003,36,28,75,0,9106,4000,91,0,0,1024000,11562352,115623.520,5543.400,121458.420,121.458420,0.036000,5.134000,8.430869,95.195969,0.291494,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.010000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4036,1011,5134,1003,36,28,75,0,9106,4000,91,0,0,1024000,11562352,115623.520,5543.400,121458.420,121.458420,0.036000,5.134000,8.430869,95.195969,0.291494,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.010000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4044,1011,11383,1021,44,190,245,0,15193,4000,268,0,0,1024000,13533112,135331.120,11794.000,152452.220,152.452220,0.044000,11.383000,6.716859,88.769531,0.394670,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.010000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4034,1011,5179,1007,34,65,110,0,9114,4000,143,0,0,1024000,11572536,115725.360,5588.000,123035.120,123.035120,0.034000,5.179000,8.322827,94.058802,0.292117,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.010000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4034,1011,5179,1007,34,65,110,0,9114,4000,143,0,0,1024000,11572536,115725.360,5588.000,123035.120,123.035120,0.034000,5.179000,8.322827,94.058802,0.292117,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.010000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4034,1011,5179,1007,34,65,110,0,9114,4000,143,0,0,1024000,11572536,115725.360,5588.000,123035.120,123.035120,0.034000,5.179000,8.322827,94.058802,0.292117,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.010000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4044,1011,11935,1058,44,556,611,0,15379,4000,661,0,0,1024000,13711928,137119.280,12346.000,168651.380,168.651380,0.044000,11.935000,6.071697,81.303385,0.402564,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.010000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4037,1011,5411,1051,37,209,257,0,9202,4000,310,0,0,1024000,11661912,116619.120,5820.600,129499.940,129.499940,0.037000,5.411000,7.907340,90.053416,0.297542,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.010000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4037,1011,5411,1051,37,209,257,0,9202,4000,310,0,0,1024000,11661912,116619.120,5820.600,129499.940,129.499940,0.037000,5.411000,7.907340,90.053416,0.297542,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.010000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4037,1011,5411,1051,37,209,257,0,9202,4000,310,0,0,1024000,11661912,116619.120,5820.600,129499.940,129.499940,0.037000,5.411000,7.907340,90.053416,0.297542,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.010000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4048,1011,12910,1111,48,1201,1260,0,15709,4000,1361,0,0,1024000,14033488,140334.880,13321.800,197320.920,197.320920,0.048000,12.910000,5.189516,71.120122,0.416253,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.010000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4039,1011,5795,1109,39,476,526,0,9319,4000,630,0,0,1024000,11798584,117985.840,6205.000,141378.280,141.378280,0.039000,5.795000,7.242980,83.454007,0.305679,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.010000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4039,1011,5795,1109,39,476,526,0,9319,4000,630,0,0,1024000,11798584,117985.840,6205.000,141378.280,141.378280,0.039000,5.795000,7.242980,83.454007,0.305679,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.010000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4039,1011,5795,1109,39,476,526,0,9319,4000,630,0,0,1024000,11798584,117985.840,6205.000,141378.280,141.378280,0.039000,5.795000,7.242980,83.454007,0.305679,40000,300,10,0,0.000000,0.000000
one_way,1024,0,0.020000,0.000000,8,1,1000,904,96,0.904000,904,0,4000,1000,0,0,0,0,0,0,4898,3926,102,0,0,925696,9632000,96320.000,1200.000,97520.000,97.520000,0.000000,0.000000,9.492371,98.769483,0.231150,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.020000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4079,1029,11216,1000,79,0,108,0,15216,4000,108,0,0,1024000,13567840,135678.400,11637.600,145374.960,145.374960,0.079000,11.216000,7.043854,93.329965,0.396219,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.020000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4070,1029,5198,1000,70,0,99,0,9198,4000,99,0,0,1024000,11670064,116700.640,5617.800,121520.820,121.520820,0.070000,5.198000,8.426540,96.033453,0.298033,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.020000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4070,1029,5198,1000,70,0,99,0,9198,4000,99,0,0,1024000,11670064,116700.640,5617.800,121520.820,121.520820,0.070000,5.198000,8.426540,96.033453,0.298033,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.020000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4070,1029,5198,1000,70,0,99,0,9198,4000,99,0,0,1024000,11670064,116700.640,5617.800,121520.820,121.520820,0.070000,5.198000,8.426540,96.033453,0.298033,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.020000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4088,1029,11377,1009,88,100,217,0,15277,4000,229,0,0,1024000,13639624,136396.240,11800.400,150075.100,150.075100,0.088000,11.377000,6.823250,90.885323,0.399397,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.020000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4070,1029,5238,1003,70,28,127,0,9210,4000,142,0,0,1024000,11683056,116830.560,5657.800,122760.100,122.760100,0.070000,5.238000,8.341473,95.169815,0.298814,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.020000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4070,1029,5238,1003,70,28,127,0,9210,4000,142,0,0,1024000,11683056,116830.560,5657.800,122760.100,122.760100,0.070000,5.238000,8.341473,95.169815,0.298814,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.020000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4070,1029,5238,1003,70,28,127,0,9210,4000,142,0,0,1024000,11683056,116830.560,5657.800,122760.100,122.760100,0.070000,5.238000,8.341473,95.169815,0.298814,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.020000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4089,1029,11516,1020,89,195,313,0,15321,4000,335,0,0,1024000,13687200,136872.000,11939.600,154310.260,154.310260,0.089000,11.516000,6.635981,88.699222,0.401485,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.020000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4068,1029,5284,1007,68,66,163,0,9218,4000,196,0,0,1024000,11693536,116935.360,5703.400,124381.060,124.381060,0.068000,5.284000,8.232765,94.013799,0.299442,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.020000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4068,1029,5284,1007,68,66,163,0,9218,4000,196,0,0,1024000,11693536,116935.360,5703.400,124381.060,124.381060,0.068000,5.284000,8.232765,94.013799,0.299442,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.020000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4068,1029,5284,1007,68,66,163,0,9218,4000,196,0,0,1024000,11693536,116935.360,5703.400,124381.060,124.381060,0.068000,5.284000,8.232765,94.013799,0.299442,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.020000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4085,1029,12062,1055,85,562,676,0,15500,4000,725,0,0,1024000,13854672,138546.720,12484.800,170431.840,170.431840,0.085000,12.062000,6.008267,81.291571,0.408719,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.020000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4071,1029,5515,1047,71,210,310,0,9305,4000,364,0,0,1024000,11781560,117815.600,5935.000,130845.880,130.845880,0.071000,5.515000,7.826001,90.041505,0.304676,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.020000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4071,1029,5515,1047,71,210,310,0,9305,4000,364,0,0,1024000,11781560,117815.600,5935.000,130845.880,130.845880,0.071000,5.515000,7.826001,90.041505,0.304676,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.020000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4071,1029,5515,1047,71,210,310,0,9305,4000,364,0,0,1024000,11781560,117815.600,5935.000,130845.880,130.845880,0.071000,5.515000,7.826001,90.041505,0.304676,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.020000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4087,1029,13045,1112,87,1215,1331,0,15830,4000,1435,0,0,1024000,14175208,141752.080,13468.200,199394.540,199.394540,0.087000,13.045000,5.135547,71.091255,0.422090,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.020000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4074,1029,5906,1104,74,481,584,0,9425,4000,687,0,0,1024000,11922352,119223.520,6326.600,142931.720,142.931720,0.074000,5.906000,7.164260,83.412919,0.312887,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.020000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4074,1029,5906,1104,74,481,584,0,9425,4000,687,0,0,1024000,11922352,119223.520,6326.600,142931.720,142.931720,0.074000,5.906000,7.164260,83.412919,0.312887,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.020000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4074,1029,5906,1104,74,481,584,0,9425,4000,687,0,0,1024000,11922352,119223.520,6326.600,142931.720,142.931720,0.074000,5.906000,7.164260,83.412919,0.312887,40000,300,10,0,0.000000,0.000000
one_way,1024,0,0.050000,0.000000,8,1,1000,773,227,0.773000,773,0,4000,1000,0,0,0,0,0,0,4747,3803,253,0,0,791552,9632000,96320.000,1200.000,97520.000,97.520000,0.000000,0.000000,8.116817,98.769483,0.342565,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.050000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4199,1058,11514,1000,199,0,257,0,15514,4000,257,0,0,1024000,13949104,139491.040,11965.400,149458.780,149.458780,0.199000,11.514000,6.851387,93.330777,0.412722,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.050000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4208,1058,5506,1000,208,0,253,0,9506,4000,266,0,0,1024000,12094768,120947.680,5959.200,126050.740,126.050740,0.208000,5.506000,8.123713,95.951583,0.322682,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.050000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4208,1058,5506,1000,208,0,253,0,9506,4000,266,0,0,1024000,12094768,120947.680,5959.200,126050.740,126.050740,0.208000,5.506000,8.123713,95.951583,0.322682,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.050000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4208,1058,5506,1000,208,0,253,0,9506,4000,266,0,0,1024000,12094768,120947.680,5959.200,126050.740,126.050740,0.208000,5.506000,8.123713,95.951583,0.322682,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.050000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4204,1058,11671,1009,204,103,365,0,15568,4000,379,0,0,1024000,14010648,140106.480,12123.400,154169.860,154.169860,0.204000,11.671000,6.642025,90.877997,0.415302,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.050000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4207,1058,5548,1003,207,32,284,0,9516,4000,312,0,0,1024000,12106080,121060.800,6001.000,127436.600,127.436600,0.207000,5.548000,8.035368,94.996885,0.323315,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.050000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4207,1058,5548,1003,207,32,284,0,9516,4000,312,0,0,1024000,12106080,121060.800,6001.000,127436.600,127.436600,0.207000,5.548000,8.035368,94.996885,0.323315,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.050000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4207,1058,5548,1003,207,32,284,0,9516,4000,312,0,0,1024000,12106080,121060.800,6001.000,127436.600,127.436600,0.207000,5.548000,8.035368,94.996885,0.323315,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.050000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4212,1058,11826,1020,212,199,469,0,15627,4000,495,0,0,1024000,14078896,140788.960,12280.000,158662.500,158.662500,0.212000,11.826000,6.453951,88.734868,0.418136,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.050000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4208,1058,5604,1007,208,72,325,0,9532,4000,371,0,0,1024000,12126400,121264.000,6057.200,129237.460,129.237460,0.208000,5.604000,7.923399,93.830380,0.324449,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.050000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4208,1058,5604,1007,208,72,325,0,9532,4000,371,0,0,1024000,12126400,121264.000,6057.200,129237.460,129.237460,0.208000,5.604000,7.923399,93.830380,0.324449,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.050000,0.020000,8,1,1000,1000,0,1.000000,1000,1000,4208,1058,5604,1007,208,72,325,0,9532,4000,371,0,0,1024000,12126400,121264.000,6057.200,129237.460,129.237460,0.208000,5.604000,7.923399,93.830380,0.324449,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.050000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4211,1058,12396,1048,211,579,848,0,15817,4000,896,0,0,1024000,14258656,142586.560,12849.800,175450.840,175.450840,0.211000,12.396000,5.836393,81.268668,0.425472,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.050000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4209,1058,5848,1040,209,228,481,0,9620,4000,550,0,0,1024000,12212128,122121.280,6301.400,136164.620,136.164620,0.209000,5.848000,7.520309,89.686499,0.329191,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.050000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4209,1058,5848,1040,209,228,481,0,9620,4000,550,0,0,1024000,12212128,122121.280,6301.400,136164.620,136.164620,0.209000,5.848000,7.520309,89.686499,0.329191,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.050000,0.050000,8,1,1000,1000,0,1.000000,1000,1000,4209,1058,5848,1040,209,228,481,0,9620,4000,550,0,0,1024000,12212128,122121.280,6301.400,136164.620,136.164620,0.209000,5.848000,7.520309,89.686499,0.329191,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.050000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4210,1058,13398,1102,210,1251,1519,0,16147,4000,1625,0,0,1024000,14577424,145774.240,13851.600,205163.100,205.163100,0.210000,13.398000,4.991151,71.052855,0.438035,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.050000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4208,1058,6264,1091,208,514,769,0,9750,4000,884,0,0,1024000,12350176,123501.760,6717.200,148816.100,148.816100,0.208000,6.264000,6.880976,82.989515,0.336690,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.050000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4208,1058,6264,1091,208,514,769,0,9750,4000,884,0,0,1024000,12350176,123501.760,6717.200,148816.100,148.816100,0.208000,6.264000,6.880976,82.989515,0.336690,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.050000,0.100000,8,1,1000,1000,0,1.000000,1000,1000,4208,1058,6264,1091,208,514,769,0,9750,4000,884,0,0,1024000,12350176,123501.760,6717.200,148816.100,148.816100,0.208000,6.264000,6.880976,82.989515,0.336690,40000,300,10,0,0.000000,0.000000
one_way,1024,0,0.100000,0.000000,8,1,1000,600,400,0.600000,600,0,4000,1000,0,0,0,0,0,0,4512,3613,488,0,0,614400,9632000,96320.000,1200.000,97520.000,97.520000,0.000000,0.000000,6.300246,98.769483,0.489701,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.100000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4435,1108,12086,1000,435,0,543,0,16086,4000,543,0,0,1024000,14689808,146898.080,12594.600,157386.340,157.386340,0.435000,12.086000,6.506283,93.335978,0.442334,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.100000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4442,1108,5988,1000,442,0,494,0,9988,4000,550,0,0,1024000,12802912,128029.120,6498.000,133579.400,133.579400,0.442000,5.988000,7.665853,95.844958,0.360146,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.100000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4442,1108,5988,1000,442,0,494,0,9988,4000,550,0,0,1024000,12802912,128029.120,6498.000,133579.400,133.579400,0.442000,5.988000,7.665853,95.844958,0.360146,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,16,0.100000,0.000000,8,1,1000,1000,0,1.000000,1000,1000,4442,1108,5988,1000,442,0,494,0,9988,4000,550,0,0,1024000,12802912,128029.120,6498.000,133579.400,133.579400,0.442000,5.988000,7.665853,95.844958,0.360146,40000,300,10,0,0.000000,0.000000
stop_and_wait,1024,1,0.100000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4437,1108,12252,1013,437,112,657,0,16140,4000,671,0,0,1024000,14748416,147484.160,12761.000,162404.380,162.404380,0.437000,12.252000,6.305249,90.812920,0.444551,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,4,0.100000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4440,1108,6039,1007,440,39,531,0,10000,4000,598,0,0,1024000,12815768,128157.680,6548.600,135244.620,135.244620,0.440000,6.039000,7.571466,94.759910,0.360787,40000,300,10,0,0.000000,0.000000
selective_repeat,1024,8,0.100000,0.010000,8,1,1000,1000,0,1.000000,1000,1000,4440,1108,6039,1007,440,39,531,0,10000,4000,598,0,0,1024000,12815768,128157.680,6548.600,135244.620,135.244620,0.440000,6.039000,7.571466,94.759910,0.360787,40000,300,10,0,0.000000,0.000000
